Time_ID,Sales,Discount,Price,Display1,Display2,Feature1,Feature2,Feature3,Feature4,SKU,Store_ID,Year
1114,429,0,2.97536130536131,0,0,0,0,1,0,88_6_99998_59549,236117,2001
1114,22,0,0.99,0,0,0,0,0,0,88_6_99998_59597,236117,2001
1114,13,0,4.79,0,0,0,0,0,0,88_6_99998_59601,236117,2001
1114,15,0,0.6,0,0,0,0,0,0,88_6_99998_59649,236117,2001
1114,30,0,1.95,0,0,0,0,0,0,88_6_99998_59651,236117,2001
1114,6,0,0.99,0,0,0,0,0,0,88_6_99998_59689,236117,2001
1114,19,0,1.59,0,0,0,0,0,0,0_1_25293_60025,649405,2001
1114,66,0,3.15,0,0,0,0,0,0,0_1_25293_60027,649405,2001
1114,10,0,1.59,0,0,0,0,0,0,0_1_25293_60029,649405,2001
1114,17,0,2.69,0,0,0,0,0,0,0_1_25293_60031,649405,2001
1114,26,1,2.69,0,0,0,0,0,0,0_1_25293_60039,649405,2001
1114,13.8801369863014,0,1.22369863013699,0,0,0,0,0,0,0_1_28000_50420,649405,2001
1114,20.5165745856354,0,1.20093922651934,0,0,0,0,0,0,0_1_28000_58454,649405,2001
1114,15.3718309859155,0,3.0887323943662,0,0,0,0,0,0,0_1_34000_81510,649405,2001
1114,141,0,1.95,0,0,0,0,0,0,0_1_34500_61418,649405,2001
1114,529,0,1.89,0,0,0,0,0,0,0_1_34500_61419,649405,2001
1114,978,0,1.75,0,0,0,0,0,0,0_1_34500_61421,649405,2001
1114,197,0,1.93,0,0,0,0,0,0,0_1_34500_62267,649405,2001
1114,122,0,1.99,0,0,0,0,0,0,0_1_34500_62268,649405,2001
1114,232,0,1.95,0,0,0,0,0,0,0_1_34500_63026,649405,2001
1114,111,0,3.39,0,0,0,0,0,0,0_1_34500_63027,649405,2001
1114,182,0,1.99,0,0,0,0,0,0,0_1_34500_65311,649405,2001
1114,681,0,1.93,0,0,0,0,0,0,0_1_34500_65312,649405,2001
1114,950,0,1.83,0,0,0,0,0,0,0_1_34500_65313,649405,2001
1114,1754,0,1.79,0,0,0,0,0,0,0_1_34500_65314,649405,2001
1114,267,1,1.69,0,0,0,1,0,0,0_1_34500_65601,649405,2001
1114,19,0,0.83,0,0,0,0,0,0,0_1_34500_65701,649405,2001
1114,31,0,0.83,0,0,0,0,0,0,0_1_34500_65703,649405,2001
1114,17,0,0.83,0,0,0,0,0,0,0_1_34500_65706,649405,2001
1114,29,0,0.83,0,0,0,0,0,0,0_1_34500_65707,649405,2001
1114,32.6278409090909,0,3.31272727272727,0,0,0,0,0,0,0_1_41900_6574,649405,2001
1114,9,0,3.95,0,0,0,0,0,0,0_1_84253_27010,649405,2001
1114,19.4109589041096,0,5.82647260273973,0,0,0,0,0,0,0_1_93966_15,649405,2001
1114,8,0,4.99,0,0,0,0,0,0,0_1_93966_16,649405,2001
1114,7,0,4.99,0,0,0,0,0,0,0_1_93966_17,649405,2001
1114,14.7785234899329,0,3.65174496644295,0,0,0,0,0,0,0_1_93966_51300,649405,2001
1114,24.64,0,3.64946666666667,0,0,0,0,0,0,0_1_93966_51400,649405,2001
1114,19.9934210526316,0,3.64335526315789,0,0,0,0,0,0,0_1_93966_51500,649405,2001
1114,33.4545454545455,0,3.65343434343434,0,0,0,0,0,0,0_1_93966_51600,649405,2001
1114,20.3054755043228,0,1.88613832853026,0,0,0,0,0,0,0_2_25293_60037,649405,2001
1114,28.0823170731707,0,3.08682926829268,0,0,0,0,0,0,0_2_28000_24610,649405,2001
1114,569,0,1.79,0,0,0,0,0,0,0_2_34500_61420,649405,2001
1114,374,0,3.07,0,0,0,0,0,0,0_2_34500_62101,649405,2001
1114,910,0,2.99,0,0,0,0,0,0,0_2_34500_62192,649405,2001
1114,433,0,3.03,0,0,0,0,0,0,0_2_34500_62214,649405,2001
1114,31,0,1.85,0,0,0,0,0,0,0_2_34500_64901,649405,2001
1114,35,1,1.94,0,0,0,0,0,0,0_2_41483_2439,649405,2001
1114,25.5439093484419,0,3.30881019830028,0,0,0,0,0,0,0_2_41900_4289,649405,2001
1114,153,0,3.09,0,0,0,0,0,0,0_3_34500_61101,649405,2001
1114,126,0,0.99,0,0,0,0,0,0,0_3_34500_64910,649405,2001
1114,522,0,5.39,0,0,0,0,0,0,88_6_99998_59462,649405,2001
1114,282,0,5.46,0,0,0,0,0,0,88_6_99998_59487,649405,2001
1114,217,0,5.53,0,0,0,0,0,0,88_6_99998_59510,649405,2001
1114,21,0,1.99,0,0,0,0,0,0,0_1_25293_60025,657979,2001
1114,36,0,2.99,0,0,0,0,0,0,0_1_25293_60027,657979,2001
1114,14,0,1.99,0,0,0,0,0,0,0_1_25293_60029,657979,2001
1114,15,0,2.99,0,0,0,0,0,0,0_1_25293_60031,657979,2001
1114,28,0,2.99,0,0,0,0,0,0,0_1_25293_60039,657979,2001
1114,27.2401315789474,0,1.2459125780072,0,0,0,0,0,0,0_1_28000_58454,657979,2001
1114,24,0,2.69,0,0,0,0,0,0,0_1_28000_98216,657979,2001
1114,24,0,2.79,0,0,0,0,0,0,0_1_41383_9010,657979,2001
1114,34,0,2.79,0,0,0,0,0,0,0_1_41383_9021,657979,2001
1114,39,0,2.79,0,0,0,0,0,0,0_1_41383_9022,657979,2001
1114,21,0,2.79,0,0,0,0,0,0,0_1_41383_9036,657979,2001
1114,92,0,2.79,0,0,0,0,0,0,0_1_41383_9043,657979,2001
1114,346,0,1.75,0,0,0,0,0,0,0_1_44100_10189,657979,2001
1114,429,0,1.75,0,0,0,0,0,0,0_1_44100_10252,657979,2001
1114,349,0,1.75,0,0,0,0,0,0,0_1_44100_10293,657979,2001
1114,287,0,3.19,0,0,0,0,0,0,0_1_44100_10320,657979,2001
1114,160,0,3.19,0,0,0,0,0,0,0_1_44100_10680,657979,2001
1114,272,0,1.75,0,0,0,0,0,0,0_1_44100_11059,657979,2001
1114,34,1,2.49,0,0,0,0,1,0,0_1_44100_14695,657979,2001
1114,89.9426751592357,0,1.22810728230933,0,0,0,0,0,0,0_1_44100_16924,657979,2001
1114,89.7547770700637,0,1.22778323388722,0,0,0,0,0,0,0_1_44100_16925,657979,2001
1114,78,0,2.39,0,0,0,0,0,0,0_1_44100_16927,657979,2001
1114,83,0,2.39,0,0,0,0,0,0,0_1_44100_16928,657979,2001
1114,9,0,0.99,0,0,0,0,0,0,0_1_44100_26269,657979,2001
1114,14.0283018867925,0,1.18024912853428,0,0,0,0,0,0,0_1_44100_26803,657979,2001
1114,365,0,1.69,0,0,0,0,0,0,0_1_75457_11500,657979,2001
1114,112,0,1.05,0,0,0,0,0,0,0_1_75457_12500,657979,2001
1114,103,0,1.05,0,0,0,0,0,0,0_1_75457_12600,657979,2001
1114,136,0,1.05,0,0,0,0,0,0,0_1_75457_12900,657979,2001
1114,419,0,1.69,0,0,0,0,0,0,0_1_75457_15100,657979,2001
1114,129,0,3.09,0,0,0,0,0,0,0_1_75457_17000,657979,2001
1114,219,0,3.09,0,0,0,0,0,0,0_1_75457_17700,657979,2001
1114,92,0,3.09,0,0,0,0,0,0,0_1_75457_18900,657979,2001
1114,65.0524590163935,0,2.43202574063938,0,0,0,0,0,0,0_1_75457_21100,657979,2001
1114,29.1391585760518,0,1.44175994545339,0,0,0,0,0,0,0_1_75457_21400,657979,2001
1114,55.255737704918,0,3.5907192564235,0,0,0,0,0,0,0_1_75457_21900,657979,2001
1114,196,0,1.05,0,0,0,0,0,0,0_1_75457_2600,657979,2001
1114,470,0,1.69,0,0,0,0,0,0,0_1_75457_3700,657979,2001
1114,243,0,3.09,0,0,0,0,0,0,0_1_75457_8000,657979,2001
1114,32,0,1.99,0,0,0,0,0,0,0_2_25293_60037,657979,2001
1114,57,0,2.69,0,0,0,0,0,0,0_2_28000_24610,657979,2001
1114,191,0,3.19,0,0,0,0,0,0,0_2_44100_10652,657979,2001
1114,120,0,3.19,0,0,0,0,0,0,0_2_44100_10982,657979,2001
1114,33,1,2.49,0,0,0,0,1,0,0_2_44100_15104,657979,2001
1114,389,0,1.69,0,0,0,0,0,0,0_2_75457_13800,657979,2001
1114,35,0,1.19,0,0,0,0,0,0,0_2_75457_32600,657979,2001
1114,31,0,1.59,0,0,0,0,0,0,0_3_41383_9600,657979,2001
1114,36,0,3.49,0,0,0,0,0,0,7_1_93361_30101,657979,2001
1114,51,0,3.49,0,0,0,0,0,0,7_1_93361_30122,657979,2001
1114,16,0,3.49,0,0,0,0,0,0,7_1_93361_30201,657979,2001
1114,36,0,3.49,0,0,0,0,0,0,7_1_93361_30322,657979,2001
1114,179,0,0.99,0,0,0,0,0,0,88_6_99998_59443,657979,2001
1114,474,0,1.59,0,0,0,0,0,0,88_6_99998_59444,657979,2001
1114,726,0,2.89,0,0,0,0,0,0,88_6_99998_59461,657979,2001
1114,368,0,1.59,0,0,0,0,0,0,88_6_99998_59494,657979,2001
1114,213,0,1.59,0,0,0,0,0,0,88_6_99998_59520,657979,2001
1114,300,0,0.99,0,0,0,0,0,0,88_6_99998_59547,657979,2001
1114,522,0,1.59,0,0,0,0,0,0,88_6_99998_59548,657979,2001
1114,1321,0,2.89,0,0,0,0,0,0,88_6_99998_59549,657979,2001
1115,5,0,4.29,0,0,0,0,0,0,1,234212,2001
1115,24,0,2.69,0,0,0,0,0,0,2,234212,2001
1115,39,0,2.69,0,0,0,0,0,0,3,234212,2001
1115,13,0,2.69,0,0,0,0,0,0,4,234212,2001
1115,12,0,2.99,0,0,0,0,0,0,5,234212,2001
1115,161,1,2.617516,0,0,0,1,0,0,6,234212,2001
1115,252,1,1.04246,0,0,0,1,0,0,7,234212,2001
1115,120,1,0.742417,0,0,0,1,0,0,8,234212,2001
1115,487,1,1.042485,0,0,0,1,0,0,9,234212,2001
1115,75,1,1.267467,0,0,0,1,0,0,10,234212,2001
1115,73,1,0.742466,0,0,0,1,0,0,11,234212,2001
1115,75,0,1.49,0,0,0,0,0,0,12,234212,2001
1115,57,0,0.99,0,0,0,0,0,0,13,234212,2001
1115,28,0,4,0,0,0,0,0,0,14,234212,2001
1115,7,0,2.89,0,0,0,0,0,0,15,234212,2001
1115,357,1,1.042465,0,0,0,1,0,0,16,234212,2001
1115,755,1,1.64249,0,0,0,1,0,0,17,234212,2001
1115,311,1,1.642476,0,0,0,1,0,0,18,234212,2001
1115,310,1,2.617484,0,0,0,1,0,0,19,234212,2001
1115,8,1,2.99125,0,0,0,1,0,0,20,234212,2001
1115,121,1,0.742479,0,0,0,1,0,0,21,234212,2001
1115,94,1,1.267447,0,0,0,1,0,0,22,234212,2001
1115,68,1,0.7425,0,0,0,1,0,0,23,234212,2001
1115,190,1,1.642474,0,0,0,1,0,0,24,234212,2001
1115,28,0,2.99,0,0,0,0,0,0,25,234212,2001
1115,20,0,2.39,0,0,0,0,0,0,26,234212,2001
1115,7,0,2.19,0,0,0,0,0,0,27,234212,2001
1115,18,1,2.466667,0,0,0,1,0,0,28,234212,2001
1115,16,1,2.4675,0,0,0,1,0,0,29,234212,2001
1115,11,1,2.466364,0,0,0,1,0,0,30,234212,2001
1115,117,1,0.742479,0,0,0,1,0,0,31,234212,2001
1115,19,0,3,0,0,0,0,0,0,32,234212,2001
1115,14,0,2.79,0,0,0,0,0,0,33,234212,2001
1115,10,0,2.79,0,0,0,0,0,0,34,234212,2001
1115,7,0,2.79,0,0,0,0,0,0,35,234212,2001
1115,5,0,2.79,0,0,0,0,0,0,36,234212,2001
1115,21,0,2.99,0,0,0,0,0,0,37,234212,2001
1115,9,0,4,0,0,0,0,0,0,38,234212,2001
1115,6,0,3.99,0,0,0,0,0,0,39,234212,2001
1115,7,0,3,0,0,0,0,0,0,40,234212,2001
1115,10,0,1.69,0,0,0,0,0,0,0_1_25293_60025,236117,2001
1115,22.1186440677966,0,3.82812231308547,0,0,0,0,0,0,0_1_25293_60027,236117,2001
1115,23.6092715231788,0,3.90003509262343,0,0,0,0,0,0,0_1_25293_60039,236117,2001
1115,11.1202346041056,0,1.47367959313414,0,0,0,0,0,0,0_1_28000_58454,236117,2001
1115,18,0,1.27,0,0,0,0,0,0,0_1_49900_27268,236117,2001
1115,6,0,1.69,0,0,0,0,0,0,0_2_25293_60037,236117,2001
1115,24,0,3.39,0,0,0,0,0,0,0_2_28000_24610,236117,2001
1115,30.8132183908046,0,6.25839354645152,0,0,0,0,0,0,7_1_42365_22800,236117,2001
1115,48.1943661971831,0,6.25339893746478,0,0,0,0,0,0,7_1_42365_22820,236117,2001
1115,36.6985915492958,0,6.25415803530658,0,0,0,0,0,0,7_1_42365_22840,236117,2001
1115,41,0,3.19,0,0,0,0,0,0,7_1_42365_26400,236117,2001
1115,68,0,3.19,0,0,0,0,0,0,7_1_42365_26410,236117,2001
1115,49,0,3.19,0,0,0,0,0,0,7_1_42365_26420,236117,2001
1115,49,0,3.19,0,0,0,0,0,0,7_1_42365_26440,236117,2001
1115,46,0,0.67,0,0,0,0,0,0,88_6_99998_59442,236117,2001
1115,166,0,1.02277108433735,0,0,0,0,0,0,88_6_99998_59443,236117,2001
1115,569,0,1.94759226713533,0,0,0,0,0,0,88_6_99998_59444,236117,2001
1115,670,0,2.42170149253731,0,0,0,0,0,0,88_6_99998_59461,236117,2001
1115,658,0,2.81101823708207,0,0,0,0,0,0,88_6_99998_59486,236117,2001
1115,20,0,0.71,0,0,0,0,0,0,88_6_99998_59492,236117,2001
1115,489,0,2.07,0,0,0,0,0,0,88_6_99998_59494,236117,2001
1115,102,0,1.1,0,0,0,0,0,0,88_6_99998_59504,236117,2001
1115,289,0,3.49,0,0,0,0,0,0,88_6_99998_59509,236117,2001
1115,36,0,0.71,0,0,0,0,0,0,88_6_99998_59518,236117,2001
1115,138,0,1.12630434782609,0,0,0,0,0,0,88_6_99998_59519,236117,2001
1115,446,0,2.11627802690583,0,0,0,0,0,0,88_6_99998_59520,236117,2001
1115,456,0,2.195,0,0,0,0,1,0,88_6_99998_59525,236117,2001
1115,38,0,0.74,0,0,0,0,0,0,88_6_99998_59546,236117,2001
1115,114,0,1.15,0,0,0,0,0,0,88_6_99998_59547,236117,2001
1115,205,0,2.25536585365854,0,0,0,0,0,0,88_6_99998_59548,236117,2001
1115,383,0,2.88767624020888,0,0,0,0,0,0,88_6_99998_59549,236117,2001
1115,18,0,0.99,0,0,0,0,0,0,88_6_99998_59597,236117,2001
1115,26,0,4.79,0,0,0,0,0,0,88_6_99998_59601,236117,2001
1115,13,0,0.6,0,0,0,0,0,0,88_6_99998_59649,236117,2001
1115,21,0,1.95,0,0,0,0,0,0,88_6_99998_59651,236117,2001
1115,18,0,0.99,0,0,0,0,0,0,88_6_99998_59689,236117,2001
1115,21,0,1.59,0,0,0,0,0,0,0_1_25293_60025,649405,2001
1115,85,0,3.15,0,0,0,0,0,0,0_1_25293_60027,649405,2001
1115,16,0,1.59,0,0,0,0,0,0,0_1_25293_60029,649405,2001
1115,23,0,2.69,0,0,0,0,0,0,0_1_25293_60031,649405,2001
1115,31,1,2.69,0,0,0,0,0,0,0_1_25293_60039,649405,2001
1115,13.8801369863014,0,1.22369863013699,0,0,0,0,0,0,0_1_28000_50420,649405,2001
1115,20.5165745856354,0,1.20093922651934,0,0,0,0,0,0,0_1_28000_58454,649405,2001
1115,15.3718309859155,0,3.0887323943662,0,0,0,0,0,0,0_1_34000_81510,649405,2001
1115,172,0,1.95,0,0,0,0,0,0,0_1_34500_61418,649405,2001
1115,570,0,1.89,0,0,0,0,0,0,0_1_34500_61419,649405,2001
1115,1091,0,1.75,0,0,0,0,0,0,0_1_34500_61421,649405,2001
1115,242,0,1.93,0,0,0,0,0,0,0_1_34500_62267,649405,2001
1115,121,0,1.99,0,0,0,0,0,0,0_1_34500_62268,649405,2001
1115,266,0,1.95,0,0,0,0,0,0,0_1_34500_63026,649405,2001
1115,138,0,3.39,0,0,0,0,0,0,0_1_34500_63027,649405,2001
1115,154,0,1.99,0,0,0,0,0,0,0_1_34500_65311,649405,2001
1115,758,0,1.93,0,0,0,0,0,0,0_1_34500_65312,649405,2001
1115,1064,0,1.83,0,0,0,0,0,0,0_1_34500_65313,649405,2001
1115,1927,0,1.79,0,0,0,0,0,0,0_1_34500_65314,649405,2001
1115,151,0,2.15,0,0,0,0,0,0,0_1_34500_65601,649405,2001
1115,19,0,0.83,0,0,0,0,0,0,0_1_34500_65701,649405,2001
1115,30,0,0.83,0,0,0,0,0,0,0_1_34500_65703,649405,2001
1115,33,0,0.83,0,0,0,0,0,0,0_1_34500_65706,649405,2001
1115,46,0,0.83,0,0,0,0,0,0,0_1_34500_65707,649405,2001
1115,32.6278409090909,0,3.31272727272727,0,0,0,0,0,0,0_1_41900_6574,649405,2001
1115,4,0,3.95,0,0,0,0,0,0,0_1_84253_27010,649405,2001
1115,19.4109589041096,0,5.82647260273973,0,0,0,0,0,0,0_1_93966_15,649405,2001
1115,2,0,4.99,0,0,0,0,0,0,0_1_93966_16,649405,2001
1115,2,0,4.99,0,0,0,0,0,0,0_1_93966_17,649405,2001
1115,14.7785234899329,0,3.65174496644295,0,0,0,0,0,0,0_1_93966_51300,649405,2001
1115,24.64,0,3.64946666666667,0,0,0,0,0,0,0_1_93966_51400,649405,2001
1115,6,0,3.08,0,0,0,0,0,0,0_1_93966_51500,649405,2001
1115,33.4545454545455,0,3.65343434343434,0,0,0,0,0,0,0_1_93966_51600,649405,2001
1115,20.3054755043228,0,1.88613832853026,0,0,0,0,0,0,0_2_25293_60037,649405,2001
1115,28.0823170731707,0,3.08682926829268,0,0,0,0,0,0,0_2_28000_24610,649405,2001
1115,671,0,1.79,0,0,0,0,0,0,0_2_34500_61420,649405,2001
1115,411,0,3.07,0,0,0,0,0,0,0_2_34500_62101,649405,2001
1115,950,0,2.99,0,0,0,0,0,0,0_2_34500_62192,649405,2001
1115,402,0,3.03,0,0,0,0,0,0,0_2_34500_62214,649405,2001
1115,32,0,1.85,0,0,0,0,0,0,0_2_34500_64901,649405,2001
1115,61,0,2.29,0,0,0,0,0,0,0_2_41483_2439,649405,2001
1115,25.5439093484419,0,3.30881019830028,0,0,0,0,0,0,0_2_41900_4289,649405,2001
1115,148,0,3.09,0,0,0,0,0,0,0_3_34500_61101,649405,2001
1115,158,0,0.99,0,0,0,0,0,0,0_3_34500_64910,649405,2001
1115,621,0,5.39,0,0,0,0,0,0,88_6_99998_59462,649405,2001
1115,344,0,5.46,0,0,0,0,0,0,88_6_99998_59487,649405,2001
1115,247,0,5.53,0,0,0,0,0,0,88_6_99998_59510,649405,2001
1115,59,1,1.5,0,0,0,0,1,0,0_1_25293_60025,657979,2001
1115,44,0,2.99,0,0,0,0,0,0,0_1_25293_60027,657979,2001
1115,54,1,1.5,0,0,0,0,1,0,0_1_25293_60029,657979,2001
1115,29,0,2.99,0,0,0,0,0,0,0_1_25293_60031,657979,2001
1115,31,0,2.99,0,0,0,0,0,0,0_1_25293_60039,657979,2001
1115,27.2401315789474,0,1.2459125780072,0,0,0,0,0,0,0_1_28000_58454,657979,2001
1115,16,0,2.69,0,0,0,0,0,0,0_1_28000_98216,657979,2001
1115,56,0,2.79,0,0,0,0,0,0,0_1_41383_9010,657979,2001
1115,25,0,2.79,0,0,0,0,0,0,0_1_41383_9021,657979,2001
1115,36,0,2.79,0,0,0,0,0,0,0_1_41383_9022,657979,2001
1115,29,0,2.79,0,0,0,0,0,0,0_1_41383_9036,657979,2001
1115,136,0,2.79,0,0,0,0,0,0,0_1_41383_9043,657979,2001
1115,434,0,1.75,0,0,0,0,0,0,0_1_44100_10189,657979,2001
1115,539,0,1.75,0,0,0,0,0,0,0_1_44100_10252,657979,2001
1115,450,0,1.75,0,0,0,0,0,0,0_1_44100_10293,657979,2001
1115,314,0,3.19,0,0,0,0,0,0,0_1_44100_10320,657979,2001
1115,243,0,3.19,0,0,0,0,0,0,0_1_44100_10680,657979,2001
1115,257,0,1.75,0,0,0,0,0,0,0_1_44100_11059,657979,2001
1115,32,0,2.79,0,0,0,0,0,0,0_1_44100_14695,657979,2001
1115,89.9426751592357,0,1.22810728230933,0,0,0,0,0,0,0_1_44100_16924,657979,2001
1115,89.7547770700637,0,1.22778323388722,0,0,0,0,0,0,0_1_44100_16925,657979,2001
1115,126,1,1.99,0,0,0,1,0,0,0_1_44100_16927,657979,2001
1115,104,1,1.99,0,0,0,1,0,0,0_1_44100_16928,657979,2001
1115,11,0,0.99,0,0,0,0,0,0,0_1_44100_26269,657979,2001
1115,14.0283018867925,0,1.18024912853428,0,0,0,0,0,0,0_1_44100_26803,657979,2001
1115,334,0,1.69,0,0,0,0,0,0,0_1_75457_11500,657979,2001
1115,193,0,1.05,0,0,0,0,0,0,0_1_75457_12500,657979,2001
1115,127,0,1.05,0,0,0,0,0,0,0_1_75457_12600,657979,2001
1115,200,0,1.05,0,0,0,0,0,0,0_1_75457_12900,657979,2001
1115,420,0,1.69,0,0,0,0,0,0,0_1_75457_15100,657979,2001
1115,133,0,3.09,0,0,0,0,0,0,0_1_75457_17000,657979,2001
1115,248,0,3.09,0,0,0,0,0,0,0_1_75457_17700,657979,2001
1115,76,0,3.09,0,0,0,0,0,0,0_1_75457_18900,657979,2001
1115,65.0524590163935,0,2.43202574063938,0,0,0,0,0,0,0_1_75457_21100,657979,2001
1115,29.1391585760518,0,1.44175994545339,0,0,0,0,0,0,0_1_75457_21400,657979,2001
1115,55.255737704918,0,3.5907192564235,0,0,0,0,0,0,0_1_75457_21900,657979,2001
1115,207,0,1.05,0,0,0,0,0,0,0_1_75457_2600,657979,2001
1115,553,0,1.69,0,0,0,0,0,0,0_1_75457_3700,657979,2001
1115,283,0,3.09,0,0,0,0,0,0,0_1_75457_8000,657979,2001
1115,57,1,1.5,0,0,0,0,1,0,0_2_25293_60037,657979,2001
1115,60,0,2.69,0,0,0,0,0,0,0_2_28000_24610,657979,2001
1115,247,0,3.19,0,0,0,0,0,0,0_2_44100_10652,657979,2001
1115,137,0,3.19,0,0,0,0,0,0,0_2_44100_10982,657979,2001
1115,26,0,2.79,0,0,0,0,0,0,0_2_44100_15104,657979,2001
1115,401,0,1.69,0,0,0,0,0,0,0_2_75457_13800,657979,2001
1115,30,0,1.19,0,0,0,0,0,0,0_2_75457_32600,657979,2001
1115,42,0,1.59,0,0,0,0,0,0,0_3_41383_9600,657979,2001
1115,53,0,3.49,0,0,0,0,0,0,7_1_93361_30101,657979,2001
1115,42,0,3.49,0,0,0,0,0,0,7_1_93361_30122,657979,2001
1115,20,0,3.49,0,0,0,0,0,0,7_1_93361_30201,657979,2001
1115,38,0,3.49,0,0,0,0,0,0,7_1_93361_30322,657979,2001
1115,205,0,0.99,0,0,0,0,0,0,88_6_99998_59443,657979,2001
1115,578,0,1.59,0,0,0,0,0,0,88_6_99998_59444,657979,2001
