,0_1_25293_60025,0_1_25293_60027,0_1_25293_60039,0_1_28000_58454,0_1_49900_27268,0_2_25293_60037,0_2_28000_24610,7_1_42365_22800,7_1_42365_22820,7_1_42365_22840,7_1_42365_26400,7_1_42365_26410,7_1_42365_26420,7_1_42365_26440,88_6_99998_59442,88_6_99998_59443,88_6_99998_59444,88_6_99998_59461,88_6_99998_59486,88_6_99998_59492,88_6_99998_59494,88_6_99998_59504,88_6_99998_59509,88_6_99998_59518,88_6_99998_59519,88_6_99998_59520,88_6_99998_59525,88_6_99998_59546,88_6_99998_59547,88_6_99998_59548,88_6_99998_59549,88_6_99998_59597,88_6_99998_59601,88_6_99998_59649,88_6_99998_59651,88_6_99998_59689
7_1_42365_26400_Sales,0.0,0.0,0.04864411238547282,0.0,0.0,-0.017132341182866096,-0.010653158207290642,0.00987792820304842,-0.035960223835682426,0.016388198334943444,0.0,0.14736175658082312,0.011516819515302057,0.036992348966678065,-0.04363484631852383,-0.0019251179596562785,-0.2065879764816209,0.008458334458597528,0.03809919439050148,0.06893898219483328,-0.0777150914292576,-0.0004047226014817991,0.3203434682785321,0.007374641602576913,-0.0,-0.04993381760088799,0.0,-0.005719590233942287,-0.043350755734839236,0.04124407601056262,-0.06500024941264523,-0.02691059325427202,0.0,-0.0,0.025067864480328623,-0.006637592743092171
7_1_42365_26410_Discount,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
7_1_42365_26410_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_1_42365_26410_Feature,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_1_42365_26410_Sales,-0.0,-0.031148290821538856,-0.023197446709353295,0.0,-0.004527566915346334,0.030664832958895074,0.04077905947731969,-0.062414871954295806,-0.07552975794535202,-0.029838256238912255,0.049626946438974244,0.0,-0.1603843641223892,0.08269102277889302,0.0,-0.10815723704672454,0.20087622433478158,0.09889536811106237,0.6068560630356776,0.0549569955880643,0.04048193023148221,0.0295951200034853,-0.15978233439548323,-0.0028692081853387975,-0.041210432337061065,0.25552276916834044,0.36339565476365876,0.0008628559602594856,0.0718928542658001,0.14438192892917814,-0.16109059462161898,0.0,0.02301710297341971,0.030218813549013783,-0.0703263002349197,-0.011171342699752423
7_1_42365_26420_Discount,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
7_1_42365_26420_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_1_42365_26420_Feature,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_1_42365_26420_Sales,-0.011138512194577897,0.001235361492453821,0.0,-0.011617079353680155,0.0008955082556708225,-0.0,-0.055672703190332025,0.0037432366986622574,0.05075967614097667,0.00026324163345074015,-0.04327223939372398,0.01931645063965394,0.0,-0.0,0.02112635600647433,-0.023426542627625477,0.10791857206190562,0.1298702240220491,-0.09921435919760088,-0.03073421975538914,-0.1113843521844064,0.028606816964538324,-0.061252322617498814,0.02123334952945231,0.04637373322230818,-0.14820928952327742,0.00680017924047418,-0.02078000543506588,-0.13016170193160548,0.010707119725132714,0.15691921825328134,0.020031606294934192,-0.006674513469157192,-0.0,0.035548897164711296,0.013550698281335281
7_1_42365_26440_Discount,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
7_1_42365_26440_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_1_42365_26440_Feature,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_1_42365_26440_Sales,0.04428847273436695,-0.03985839784281447,-0.04775024790635411,0.03057396944205487,0.006301080806057024,-0.0007459771430552424,-0.016786461133099895,-0.002897738984909924,-0.08077457209478564,-0.03055848731228782,0.1549578671626841,0.0756660236361919,0.4084996116275515,0.0,0.019915298628830864,0.15261424178783012,0.140696851889817,0.1037054320638666,-0.11997133637201744,-0.023315230560524196,0.37739343942558634,-0.07313416758098032,-0.018357648748106678,0.017794569012329346,-0.004892927829085989,-0.20098081539638352,-0.07459013008468074,0.02543981374192556,0.018561560723137943,-0.1847989898040923,0.004564495811957107,-0.026681586132553448,-0.0,-0.012629990987769768,-0.024096569749361047,-0.042092778379352526
88_6_99998_59442_Discount,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
88_6_99998_59442_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59442_Feature,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59442_Sales,0.04896367154251722,0.0300247180380599,0.0832165347491664,-0.0,-0.022324173951474787,0.012574188902807083,0.03317445610172442,0.12069787084807561,-0.07683541914526343,-0.08393930403306915,-0.0,0.07859402853986636,-0.042941271657633194,0.0,0.0,-0.04255636887538115,-0.536497464771367,-0.6048122815436456,0.0,0.04874425773296329,0.1542583717185347,-0.1065009481863934,-0.27666257289499446,0.05224190174382776,-0.13511079140001192,0.388847535640351,-0.16981334798650707,0.010165147290431737,-0.4913705872646699,0.0,0.05041131669538328,0.20262424373679125,-0.009228486573827844,0.024234175488435632,0.009978791663411136,0.14099041174155716
88_6_99998_59443_Discount,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
88_6_99998_59443_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59443_Feature,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
88_6_99998_59443_Sales,-0.014943790659740577,-0.01848096220448268,0.0,0.018337849476766876,0.0689209045992248,0.034642457525588824,0.01691611199074745,-0.013866517788881637,-0.07644085166772288,-0.027136586647546767,-0.0018962510482120796,0.03765919003431164,-0.015828624172959,0.007630695316029055,0.021314960158535484,0.0,0.057967192663394784,0.03184237663561645,0.05792797709773344,0.013453423479483254,-0.0734806990606433,0.004210668764987375,-0.11805558948503098,-0.02731649927696583,0.11193317453524176,-0.027081033402701075,0.16836550103904957,0.03764012556015141,0.057992624517622,-0.13516187629845614,-0.028606952601748673,0.009510732477802309,0.001273379343144639,-0.0,0.007858364837893145,-0.005218444722090811
88_6_99998_59444_Discount,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
88_6_99998_59444_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59444_Feature,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7472568064200956,-0.256488735419155,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
88_6_99998_59444_Sales,0.0072632012149875455,-0.01064638204528837,0.022147290444324702,-0.00029629698696859863,0.0,-0.0020182572846931318,0.0,-0.03338785338045004,-0.019220795838309986,-0.021997694463609187,-0.01835300568712948,-0.020321611860094697,-0.053298432235526313,-0.02184078000083422,-0.004510450977127571,0.08424385681602956,0.0,-0.08708751188878595,-0.037788896808245744,-0.0055466834898745725,0.03578431726974408,-0.037564262360901095,0.021094390991036317,-0.003667728430221095,-0.03515678912885881,0.026630191484266746,-0.011775433349487623,-0.018910824447278585,-0.01914869457082257,0.04470495079752733,-0.0329028760729639,-0.0022981721794686346,-0.0015321825897692991,-0.00018230732546798258,-0.006062292019432104,-0.0
88_6_99998_59461_Discount,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
88_6_99998_59461_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59461_Feature,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
88_6_99998_59461_Sales,0.017238917241526732,0.008950707008862985,-0.015513122491094726,-0.0019794310444623976,0.007098270435318397,0.00541801522375336,0.003972899961835944,0.040128546627220055,0.022250133037878147,0.013013837863200572,0.02029560800134262,-0.02725960279042468,0.009431574520167126,0.007016408730878235,0.02524230910444672,-0.02025886858198333,0.021881083454881895,0.0,0.013559744995719238,-0.004770310671801617,-0.0007983249932043546,0.004308707841682317,-0.07792606916506166,0.009479618614445007,-0.021585484873081155,-0.002671209991735123,0.06110540752378705,0.015346986553031973,-0.057205708771565805,0.006392730211556343,0.06540210841974536,0.02483849180125156,-0.005432550735137,-0.014721376877439673,0.0030109000586520753,0.009548210808648082
88_6_99998_59486_Discount,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
88_6_99998_59486_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59486_Feature,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-9.507333748160102,0.0,-0.0,0.0,0.0,-2.080715770512201,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
88_6_99998_59486_Sales,0.015485782534861008,-0.0035545609157488574,-0.006553381264099224,0.00955783672410117,-0.0014468848300770072,-0.008007482654187905,0.007744985875868311,-0.01140850140920319,-0.0013153663302736668,-0.003403337224339416,0.022610817238376386,-0.015312177662275805,0.03739558601388952,-0.030040985488374066,-0.02019104420290137,0.025947605239347932,-0.11539328570200923,-0.028248918094231433,0.0,-0.012603883621182322,-0.016157115052031715,0.023207525781214752,-0.035910009249021956,-0.019804283243198745,0.020226193516933534,0.03305948916655002,0.009683590816127682,-0.0181037675533224,0.02677020184645518,0.04729113848666234,0.07474274674362197,-0.021764013417439027,-0.010347911942097688,0.014371356682550872,0.012653465255654197,0.02026297233414666
88_6_99998_59492_Discount,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
88_6_99998_59492_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59492_Feature,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59492_Sales,0.05214770986157709,-0.017229168379211568,-0.06551218656643563,0.0,0.06203868233637093,0.0,-0.04838383440459851,-0.059810186202806016,0.24705667256567093,0.018523416712569542,0.003814453522894148,-0.0,-0.0,-0.0,0.03560420956268127,0.01812739050780098,0.5478687804635394,0.6509343686605532,0.34806097284643905,0.0,0.1822121468783006,-0.0,-0.02240698726983449,0.09496547404821044,0.17559943008323056,0.3188349610957745,-0.19685968449274518,0.18381833896411895,0.3727077088527398,0.23260271940843533,-0.007728425105516428,0.06649825981895222,0.0,-0.02249368088034844,0.022816875672299817,0.06882023634292131
88_6_99998_59494_Discount,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59494_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59494_Feature,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
88_6_99998_59494_Sales,-0.018544767401424477,-0.008942795928830074,0.011465224311106718,0.011518031699067765,-0.0004007255288219497,-0.008648904928439446,-0.007213924730519832,0.026288738053115195,-0.03216332457225162,-0.009357565336812469,0.027099600770629177,-0.001714529339780612,-0.014685721902334685,-0.008428539902847523,-0.013292303242986313,-0.05298301114968705,-0.2324088687616992,0.14118644137797176,-0.011850862706162046,0.041876757304968294,0.0,-0.0242611143675828,0.1031831507184338,-0.0,-0.014474622932045402,-0.04512812741240205,-0.008058451997398719,-0.01723838849966351,-0.0377010035917161,0.05493489168743914,0.05468677997385652,0.008944422946457885,0.005175800202914818,0.004758910261182829,-0.011660496623296674,0.010352359656742515
88_6_99998_59504_Discount,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
88_6_99998_59504_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59504_Feature,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
88_6_99998_59504_Sales,-0.011064683965643205,-0.005606898453448416,-0.0,0.01093769822690104,-0.028967026498245063,-0.015140911057924363,-0.015668210954498638,0.018822639682021663,-0.021904986195211237,-0.01773119891692262,-0.04319275977306952,-0.12344318935460236,-0.15848990597488066,-0.10464069191755977,-0.045531527245324444,-0.013650057156630872,-0.0,-0.11427273521716842,-0.062068092324155395,0.04655049373980454,0.18493112573248183,0.0,0.029287545185515487,-0.1029267539430497,0.09422405728292217,0.05793682608118019,-0.22229585982367298,0.02497377539632163,-0.06736236170797331,0.027293327521928687,-0.041837313239344406,-0.03200874808419571,0.027357833299676934,0.048913272260243765,0.026710641900284902,0.018320876086812068
88_6_99998_59509_Discount,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
88_6_99998_59509_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59509_Feature,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
88_6_99998_59509_Sales,-0.00533716880692867,0.013787548872556028,-0.0029841568246779223,-0.011906681378938251,0.0,-0.001005065347107567,-0.0,-8.303548086783452e-05,-0.0011545643425848,-0.004100745325442739,-0.0247802427124994,0.0272547860711525,-0.05281765614277203,0.0075113439259518735,0.013469646711137071,-0.03934146221477533,0.13625302314301632,0.03463182677380563,-0.05422185715795204,-0.0,-0.0135643818454761,0.0007706221307562822,0.0,0.014983232105035152,-0.051349647923242016,0.06155601724761209,-0.04162497890175578,-0.013620735323761731,0.007777404379335955,0.021040392763751074,0.03891975926587339,-0.020040563929732975,-0.011014721707691692,0.0057946591821428925,-0.010427897094383968,-0.0228994711309484
88_6_99998_59518_Discount,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
88_6_99998_59518_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59518_Feature,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59518_Sales,-0.014285297785156083,-0.04528400267945438,-0.025217725408557067,0.016135204106685532,0.007755280311162698,0.0,0.12110019358479897,-0.0,-0.021979729780336393,-0.014496543205983904,-0.1532721695642911,-0.14240743773201964,-0.01741569337172888,-0.033408512070501564,-0.006232632791888508,0.23886275147455538,-0.14022441025814653,-1.0572833978429763,0.4914157020516096,-0.022837402061124626,-0.3661365332736731,-0.06521525193491125,0.11293158098728004,0.0,0.22803328177542226,-0.13383976299129696,-0.054560534436485744,0.07871416101779244,0.28195312392686794,-0.06726769771495188,0.05992131108614157,0.1302610500687449,-0.002732905522997479,0.0,0.023251364696594817,0.059975685628714664
88_6_99998_59519_Discount,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
88_6_99998_59519_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59519_Feature,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
88_6_99998_59519_Sales,-0.002376258697459282,0.005854463210787228,-0.0,0.008999412283485256,-0.05915778343248124,0.0008818104565674376,0.03190543403212348,0.018224050523581243,0.04864503187219519,0.06888649257435446,0.0,-0.006663099628524974,0.11647248797197576,0.004555540345151495,0.025620642829051573,-0.019532157919049498,0.003165114234201197,0.2713136832211689,0.08799058422884362,0.017032347671972415,0.04654019374345144,0.017294538533276355,0.14743811050391287,0.09156251134994538,0.0,0.04804036648352603,0.02924392150261503,-0.0012919965087693666,0.07415812243016165,0.05894839617364552,-0.1419938765807879,0.007625986388744949,-0.006076110587286126,-0.004023676729945625,0.010243264680309111,-0.004174497112959493
88_6_99998_59520_Discount,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
88_6_99998_59520_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59520_Feature,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.5585802428826978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
88_6_99998_59520_Sales,0.0,-0.021637417954522564,-0.05019426878479271,0.015157514778818385,0.007023627472631879,-0.0033597738190139373,-0.00808329743978915,-0.009849790791880229,0.018257752507014002,0.014478916957122152,-0.004460675524851559,0.002675903314200357,0.008897378265994132,0.015961278796864858,0.02410023643194993,-0.042819543393180524,-0.002527999312871237,0.047267284225284506,-0.005883763458828866,0.0024367110153709253,0.05080450613077582,-0.06285423121492006,-0.034829173645934255,-0.004474069322035691,-0.0,0.0,0.01703726996124669,-0.02022995588845239,-0.08005324947899613,0.0079792088246105,0.10883754210432141,0.02523999061430285,-0.0005803976150107842,0.00753575760760554,0.03325103427300029,0.011132058664013327
88_6_99998_59525_Discount,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
88_6_99998_59525_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59525_Feature,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8842603493079116,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
