name,label,new_name
milk_D19,NULL,Display1_009
milk_D110,NULL,Display1_010
milk_D111,NULL,Display1_011
milk_D112,NULL,Display1_012
milk_D113,NULL,Display1_013
milk_D114,NULL,Display1_014
milk_D115,NULL,Display1_015
milk_D116,NULL,Display1_016
milk_D117,NULL,Display1_017
milk_D118,NULL,Display1_018
milk_D119,NULL,Display1_019
milk_D120,NULL,Display1_020
milk_D121,NULL,Display1_021
milk_D122,NULL,Display1_022
milk_D123,NULL,Display1_023
milk_D124,NULL,Display1_024
milk_D125,NULL,Display1_025
milk_D126,NULL,Display1_026
milk_D127,NULL,Display1_027
milk_D128,NULL,Display1_028
milk_D129,NULL,Display1_029
milk_D130,NULL,Display1_030
milk_D131,NULL,Display1_031
milk_D132,NULL,Display1_032
milk_D133,NULL,Display1_033
milk_D134,NULL,Display1_034
milk_D135,NULL,Display1_035
milk_D136,NULL,Display1_036
milk_D137,NULL,Display1_037
milk_D138,NULL,Display1_038
milk_D139,NULL,Display1_039
milk_D140,NULL,Display1_040
milk_D21,NULL,Display2_001
milk_D22,NULL,Display2_002
milk_D23,NULL,Display2_003
milk_D24,NULL,Display2_004
milk_D25,NULL,Display2_005
milk_D26,NULL,Display2_006
milk_D27,NULL,Display2_007
milk_D28,NULL,Display2_008
milk_D29,NULL,Display2_009
milk_D210,NULL,Display2_010
milk_D211,NULL,Display2_011
milk_D212,NULL,Display2_012
milk_D213,NULL,Display2_013
milk_D214,NULL,Display2_014
milk_D215,NULL,Display2_015
milk_D216,NULL,Display2_016
milk_D217,NULL,Display2_017
milk_D218,NULL,Display2_018
milk_D219,NULL,Display2_019
milk_D220,NULL,Display2_020
milk_D221,NULL,Display2_021
milk_D222,NULL,Display2_022
milk_D223,NULL,Display2_023
milk_D224,NULL,Display2_024
milk_D225,NULL,Display2_025
milk_D226,NULL,Display2_026
milk_D227,NULL,Display2_027
milk_D228,NULL,Display2_028
milk_D229,NULL,Display2_029
milk_D230,NULL,Display2_030
milk_D231,NULL,Display2_031
milk_D232,NULL,Display2_032
milk_D233,NULL,Display2_033
milk_D234,NULL,Display2_034
milk_D235,NULL,Display2_035
milk_D236,NULL,Display2_036
milk_D237,NULL,Display2_037
milk_D238,NULL,Display2_038
milk_D239,NULL,Display2_039
milk_D240,NULL,Display2_040
milk_F11,NULL,Feature1_001
milk_F12,NULL,Feature1_002
milk_F13,NULL,Feature1_003
milk_F14,NULL,Feature1_004
milk_F15,NULL,Feature1_005
milk_F16,NULL,Feature1_006
milk_F17,NULL,Feature1_007
milk_F18,NULL,Feature1_008
milk_F19,NULL,Feature1_009
milk_F110,NULL,Feature1_010
milk_F111,NULL,Feature1_011
milk_F112,NULL,Feature1_012
milk_F113,NULL,Feature1_013
milk_F114,NULL,Feature1_014
milk_F115,NULL,Feature1_015
milk_F116,NULL,Feature1_016
milk_F117,NULL,Feature1_017
milk_F118,NULL,Feature1_018
milk_F119,NULL,Feature1_019
milk_F120,NULL,Feature1_020
milk_F121,NULL,Feature1_021
milk_F122,NULL,Feature1_022
milk_F123,NULL,Feature1_023
milk_F124,NULL,Feature1_024
milk_F125,NULL,Feature1_025
milk_F126,NULL,Feature1_026
milk_F127,NULL,Feature1_027
milk_F128,NULL,Feature1_028
milk_F129,NULL,Feature1_029
milk_F130,NULL,Feature1_030
milk_F131,NULL,Feature1_031
milk_F132,NULL,Feature1_032
milk_F133,NULL,Feature1_033
milk_F134,NULL,Feature1_034
milk_F135,NULL,Feature1_035
milk_F136,NULL,Feature1_036
milk_F137,NULL,Feature1_037
milk_F138,NULL,Feature1_038
milk_F139,NULL,Feature1_039
milk_F140,NULL,Feature1_040
milk_F21,NULL,Feature2_001
milk_F22,NULL,Feature2_002
milk_F23,NULL,Feature2_003
milk_F24,NULL,Feature2_004
milk_F25,NULL,Feature2_005
milk_F26,NULL,Feature2_006
milk_F27,NULL,Feature2_007
milk_F28,NULL,Feature2_008
milk_F29,NULL,Feature2_009
milk_F210,NULL,Feature2_010
milk_F211,NULL,Feature2_011
milk_F212,NULL,Feature2_012
milk_F213,NULL,Feature2_013
milk_F214,NULL,Feature2_014
milk_F215,NULL,Feature2_015
milk_F216,NULL,Feature2_016
milk_F217,NULL,Feature2_017
milk_F218,NULL,Feature2_018
milk_F219,NULL,Feature2_019
milk_F220,NULL,Feature2_020
milk_F221,NULL,Feature2_021
milk_F222,NULL,Feature2_022
milk_F223,NULL,Feature2_023
milk_F224,NULL,Feature2_024
milk_F225,NULL,Feature2_025
milk_F226,NULL,Feature2_026
milk_F227,NULL,Feature2_027
milk_F228,NULL,Feature2_028
milk_F229,NULL,Feature2_029
milk_F230,NULL,Feature2_030
milk_F231,NULL,Feature2_031
milk_F232,NULL,Feature2_032
milk_F233,NULL,Feature2_033
milk_F234,NULL,Feature2_034
milk_F235,NULL,Feature2_035
milk_F236,NULL,Feature2_036
milk_F237,NULL,Feature2_037
milk_F238,NULL,Feature2_038
milk_F239,NULL,Feature2_039
milk_F240,NULL,Feature2_040
milk_F31,NULL,Feature3_001
milk_F32,NULL,Feature3_002
milk_F33,NULL,Feature3_003
milk_F34,NULL,Feature3_004
milk_F35,NULL,Feature3_005
milk_F36,NULL,Feature3_006
milk_F37,NULL,Feature3_007
milk_F38,NULL,Feature3_008
milk_F39,NULL,Feature3_009
milk_F310,NULL,Feature3_010
milk_F311,NULL,Feature3_011
milk_F312,NULL,Feature3_012
milk_F313,NULL,Feature3_013
milk_F314,NULL,Feature3_014
milk_F315,NULL,Feature3_015
milk_F316,NULL,Feature3_016
milk_F317,NULL,Feature3_017
milk_F318,NULL,Feature3_018
milk_F319,NULL,Feature3_019
milk_F320,NULL,Feature3_020
milk_F321,NULL,Feature3_021
milk_F322,NULL,Feature3_022
milk_F323,NULL,Feature3_023
milk_F324,NULL,Feature3_024
milk_F325,NULL,Feature3_025
milk_F326,NULL,Feature3_026
milk_F327,NULL,Feature3_027
milk_F328,NULL,Feature3_028
milk_F329,NULL,Feature3_029
milk_F330,NULL,Feature3_030
milk_F331,NULL,Feature3_031
milk_F332,NULL,Feature3_032
milk_F333,NULL,Feature3_033
milk_F334,NULL,Feature3_034
milk_F335,NULL,Feature3_035
milk_F336,NULL,Feature3_036
milk_F337,NULL,Feature3_037
milk_F338,NULL,Feature3_038
milk_F339,NULL,Feature3_039
milk_F340,NULL,Feature3_040
milk_F41,NULL,Feature4_001
milk_F42,NULL,Feature4_002
milk_F43,NULL,Feature4_003
milk_F44,NULL,Feature4_004
milk_F45,NULL,Feature4_005
milk_F46,NULL,Feature4_006
milk_F47,NULL,Feature4_007
milk_F48,NULL,Feature4_008
milk_F49,NULL,Feature4_009
milk_F410,NULL,Feature4_010
milk_F411,NULL,Feature4_011
milk_F412,NULL,Feature4_012
milk_F413,NULL,Feature4_013
milk_F414,NULL,Feature4_014
milk_F415,NULL,Feature4_015
milk_F416,NULL,Feature4_016
milk_F417,NULL,Feature4_017
milk_F418,NULL,Feature4_018
milk_F419,NULL,Feature4_019
milk_F420,NULL,Feature4_020
milk_F421,NULL,Feature4_021
milk_F422,NULL,Feature4_022
milk_F423,NULL,Feature4_023
milk_F424,NULL,Feature4_024
milk_F425,NULL,Feature4_025
milk_F426,NULL,Feature4_026
milk_F427,NULL,Feature4_027
milk_F428,NULL,Feature4_028
milk_F429,NULL,Feature4_029
milk_F430,NULL,Feature4_030
milk_F431,NULL,Feature4_031
milk_F432,NULL,Feature4_032
milk_F433,NULL,Feature4_033
milk_F434,NULL,Feature4_034
milk_F435,NULL,Feature4_035
milk_F436,NULL,Feature4_036
milk_F437,NULL,Feature4_037
milk_F438,NULL,Feature4_038
milk_F439,NULL,Feature4_039
milk_F440,NULL,Feature4_040
V1,NULL,Time_ID
