name,label,new_name
236117_88_6_99998_59442-PR,NULL,Discount_015
236117_88_6_99998_59443-PR,NULL,Discount_016
236117_88_6_99998_59444-PR,NULL,Discount_017
236117_88_6_99998_59461-PR,NULL,Discount_018
236117_88_6_99998_59486-PR,NULL,Discount_019
236117_88_6_99998_59492-PR,NULL,Discount_020
236117_88_6_99998_59494-PR,NULL,Discount_021
236117_88_6_99998_59504-PR,NULL,Discount_022
236117_88_6_99998_59509-PR,NULL,Discount_023
236117_88_6_99998_59518-PR,NULL,Discount_024
236117_88_6_99998_59519-PR,NULL,Discount_025
236117_88_6_99998_59520-PR,NULL,Discount_026
236117_88_6_99998_59525-PR,NULL,Discount_027
236117_88_6_99998_59546-PR,NULL,Discount_028
236117_88_6_99998_59547-PR,NULL,Discount_029
236117_88_6_99998_59548-PR,NULL,Discount_030
236117_88_6_99998_59549-PR,NULL,Discount_031
236117_88_6_99998_59597-PR,NULL,Discount_032
236117_88_6_99998_59601-PR,NULL,Discount_033
236117_88_6_99998_59649-PR,NULL,Discount_034
236117_88_6_99998_59651-PR,NULL,Discount_035
236117_88_6_99998_59689-PR,NULL,Discount_036
236117_0_1_25293_60025-price,NULL,Price_001
236117_0_1_25293_60027-price,NULL,Price_002
236117_0_1_25293_60039-price,NULL,Price_003
236117_0_1_28000_58454-price,NULL,Price_004
236117_0_1_49900_27268-price,NULL,Price_005
236117_0_2_25293_60037-price,NULL,Price_006
236117_0_2_28000_24610-price,NULL,Price_007
236117_7_1_42365_22800-price,NULL,Price_008
236117_7_1_42365_22820-price,NULL,Price_009
236117_7_1_42365_22840-price,NULL,Price_010
236117_7_1_42365_26400-price,NULL,Price_011
236117_7_1_42365_26410-price,NULL,Price_012
236117_7_1_42365_26420-price,NULL,Price_013
236117_7_1_42365_26440-price,NULL,Price_014
236117_88_6_99998_59442-price,NULL,Price_015
236117_88_6_99998_59443-price,NULL,Price_016
236117_88_6_99998_59444-price,NULL,Price_017
236117_88_6_99998_59461-price,NULL,Price_018
236117_88_6_99998_59486-price,NULL,Price_019
236117_88_6_99998_59492-price,NULL,Price_020
236117_88_6_99998_59494-price,NULL,Price_021
236117_88_6_99998_59504-price,NULL,Price_022
236117_88_6_99998_59509-price,NULL,Price_023
236117_88_6_99998_59518-price,NULL,Price_024
236117_88_6_99998_59519-price,NULL,Price_025
236117_88_6_99998_59520-price,NULL,Price_026
236117_88_6_99998_59525-price,NULL,Price_027
236117_88_6_99998_59546-price,NULL,Price_028
236117_88_6_99998_59547-price,NULL,Price_029
236117_88_6_99998_59548-price,NULL,Price_030
236117_88_6_99998_59549-price,NULL,Price_031
236117_88_6_99998_59597-price,NULL,Price_032
236117_88_6_99998_59601-price,NULL,Price_033
236117_88_6_99998_59649-price,NULL,Price_034
236117_88_6_99998_59651-price,NULL,Price_035
236117_88_6_99998_59689-price,NULL,Price_036
236117_0_1_25293_60025-D1,NULL,Display1_001
236117_0_1_25293_60027-D1,NULL,Display1_002
236117_0_1_25293_60039-D1,NULL,Display1_003
236117_0_1_28000_58454-D1,NULL,Display1_004
236117_0_1_49900_27268-D1,NULL,Display1_005
236117_0_2_25293_60037-D1,NULL,Display1_006
236117_0_2_28000_24610-D1,NULL,Display1_007
236117_7_1_42365_22800-D1,NULL,Display1_008
236117_7_1_42365_22820-D1,NULL,Display1_009
236117_7_1_42365_22840-D1,NULL,Display1_010
236117_7_1_42365_26400-D1,NULL,Display1_011
236117_7_1_42365_26410-D1,NULL,Display1_012
236117_7_1_42365_26420-D1,NULL,Display1_013
236117_7_1_42365_26440-D1,NULL,Display1_014
236117_88_6_99998_59442-D1,NULL,Display1_015
236117_88_6_99998_59443-D1,NULL,Display1_016
236117_88_6_99998_59444-D1,NULL,Display1_017
236117_88_6_99998_59461-D1,NULL,Display1_018
236117_88_6_99998_59486-D1,NULL,Display1_019
236117_88_6_99998_59492-D1,NULL,Display1_020
236117_88_6_99998_59494-D1,NULL,Display1_021
236117_88_6_99998_59504-D1,NULL,Display1_022
236117_88_6_99998_59509-D1,NULL,Display1_023
236117_88_6_99998_59518-D1,NULL,Display1_024
236117_88_6_99998_59519-D1,NULL,Display1_025
236117_88_6_99998_59520-D1,NULL,Display1_026
236117_88_6_99998_59525-D1,NULL,Display1_027
236117_88_6_99998_59546-D1,NULL,Display1_028
236117_88_6_99998_59547-D1,NULL,Display1_029
236117_88_6_99998_59548-D1,NULL,Display1_030
236117_88_6_99998_59549-D1,NULL,Display1_031
236117_88_6_99998_59597-D1,NULL,Display1_032
236117_88_6_99998_59601-D1,NULL,Display1_033
236117_88_6_99998_59649-D1,NULL,Display1_034
236117_88_6_99998_59651-D1,NULL,Display1_035
236117_88_6_99998_59689-D1,NULL,Display1_036
236117_0_1_25293_60025-D2,NULL,Display2_001
236117_0_1_25293_60027-D2,NULL,Display2_002
236117_0_1_25293_60039-D2,NULL,Display2_003
236117_0_1_28000_58454-D2,NULL,Display2_004
236117_0_1_49900_27268-D2,NULL,Display2_005
236117_0_2_25293_60037-D2,NULL,Display2_006
236117_0_2_28000_24610-D2,NULL,Display2_007
236117_7_1_42365_22800-D2,NULL,Display2_008
236117_7_1_42365_22820-D2,NULL,Display2_009
236117_7_1_42365_22840-D2,NULL,Display2_010
236117_7_1_42365_26400-D2,NULL,Display2_011
236117_7_1_42365_26410-D2,NULL,Display2_012
236117_7_1_42365_26420-D2,NULL,Display2_013
236117_7_1_42365_26440-D2,NULL,Display2_014
236117_88_6_99998_59442-D2,NULL,Display2_015
236117_88_6_99998_59443-D2,NULL,Display2_016
236117_88_6_99998_59444-D2,NULL,Display2_017
236117_88_6_99998_59461-D2,NULL,Display2_018
236117_88_6_99998_59486-D2,NULL,Display2_019
236117_88_6_99998_59492-D2,NULL,Display2_020
236117_88_6_99998_59494-D2,NULL,Display2_021
236117_88_6_99998_59504-D2,NULL,Display2_022
236117_88_6_99998_59509-D2,NULL,Display2_023
236117_88_6_99998_59518-D2,NULL,Display2_024
236117_88_6_99998_59519-D2,NULL,Display2_025
236117_88_6_99998_59520-D2,NULL,Display2_026
236117_88_6_99998_59525-D2,NULL,Display2_027
236117_88_6_99998_59546-D2,NULL,Display2_028
236117_88_6_99998_59547-D2,NULL,Display2_029
236117_88_6_99998_59548-D2,NULL,Display2_030
236117_88_6_99998_59549-D2,NULL,Display2_031
236117_88_6_99998_59597-D2,NULL,Display2_032
236117_88_6_99998_59601-D2,NULL,Display2_033
236117_88_6_99998_59649-D2,NULL,Display2_034
236117_88_6_99998_59651-D2,NULL,Display2_035
236117_88_6_99998_59689-D2,NULL,Display2_036
236117_0_1_25293_60025-F1,NULL,Feature1_001
236117_0_1_25293_60027-F1,NULL,Feature1_002
236117_0_1_25293_60039-F1,NULL,Feature1_003
236117_0_1_28000_58454-F1,NULL,Feature1_004
236117_0_1_49900_27268-F1,NULL,Feature1_005
236117_0_2_25293_60037-F1,NULL,Feature1_006
236117_0_2_28000_24610-F1,NULL,Feature1_007
236117_7_1_42365_22800-F1,NULL,Feature1_008
236117_7_1_42365_22820-F1,NULL,Feature1_009
236117_7_1_42365_22840-F1,NULL,Feature1_010
236117_7_1_42365_26400-F1,NULL,Feature1_011
236117_7_1_42365_26410-F1,NULL,Feature1_012
236117_7_1_42365_26420-F1,NULL,Feature1_013
236117_7_1_42365_26440-F1,NULL,Feature1_014
236117_88_6_99998_59442-F1,NULL,Feature1_015
236117_88_6_99998_59443-F1,NULL,Feature1_016
236117_88_6_99998_59444-F1,NULL,Feature1_017
236117_88_6_99998_59461-F1,NULL,Feature1_018
236117_88_6_99998_59486-F1,NULL,Feature1_019
236117_88_6_99998_59492-F1,NULL,Feature1_020
236117_88_6_99998_59494-F1,NULL,Feature1_021
236117_88_6_99998_59504-F1,NULL,Feature1_022
236117_88_6_99998_59509-F1,NULL,Feature1_023
236117_88_6_99998_59518-F1,NULL,Feature1_024
236117_88_6_99998_59519-F1,NULL,Feature1_025
236117_88_6_99998_59520-F1,NULL,Feature1_026
236117_88_6_99998_59525-F1,NULL,Feature1_027
236117_88_6_99998_59546-F1,NULL,Feature1_028
236117_88_6_99998_59547-F1,NULL,Feature1_029
236117_88_6_99998_59548-F1,NULL,Feature1_030
236117_88_6_99998_59549-F1,NULL,Feature1_031
236117_88_6_99998_59597-F1,NULL,Feature1_032
236117_88_6_99998_59601-F1,NULL,Feature1_033
236117_88_6_99998_59649-F1,NULL,Feature1_034
236117_88_6_99998_59651-F1,NULL,Feature1_035
236117_88_6_99998_59689-F1,NULL,Feature1_036
236117_0_1_25293_60025-F2,NULL,Feature2_001
236117_0_1_25293_60027-F2,NULL,Feature2_002
236117_0_1_25293_60039-F2,NULL,Feature2_003
236117_0_1_28000_58454-F2,NULL,Feature2_004
236117_0_1_49900_27268-F2,NULL,Feature2_005
236117_0_2_25293_60037-F2,NULL,Feature2_006
236117_0_2_28000_24610-F2,NULL,Feature2_007
236117_7_1_42365_22800-F2,NULL,Feature2_008
236117_7_1_42365_22820-F2,NULL,Feature2_009
236117_7_1_42365_22840-F2,NULL,Feature2_010
236117_7_1_42365_26400-F2,NULL,Feature2_011
236117_7_1_42365_26410-F2,NULL,Feature2_012
236117_7_1_42365_26420-F2,NULL,Feature2_013
236117_7_1_42365_26440-F2,NULL,Feature2_014
236117_88_6_99998_59442-F2,NULL,Feature2_015
236117_88_6_99998_59443-F2,NULL,Feature2_016
236117_88_6_99998_59444-F2,NULL,Feature2_017
236117_88_6_99998_59461-F2,NULL,Feature2_018
236117_88_6_99998_59486-F2,NULL,Feature2_019
236117_88_6_99998_59492-F2,NULL,Feature2_020
236117_88_6_99998_59494-F2,NULL,Feature2_021
236117_88_6_99998_59504-F2,NULL,Feature2_022
236117_88_6_99998_59509-F2,NULL,Feature2_023
236117_88_6_99998_59518-F2,NULL,Feature2_024
236117_88_6_99998_59519-F2,NULL,Feature2_025
236117_88_6_99998_59520-F2,NULL,Feature2_026
236117_88_6_99998_59525-F2,NULL,Feature2_027
236117_88_6_99998_59546-F2,NULL,Feature2_028
236117_88_6_99998_59547-F2,NULL,Feature2_029
236117_88_6_99998_59548-F2,NULL,Feature2_030
236117_88_6_99998_59549-F2,NULL,Feature2_031
236117_88_6_99998_59597-F2,NULL,Feature2_032
236117_88_6_99998_59601-F2,NULL,Feature2_033
236117_88_6_99998_59649-F2,NULL,Feature2_034
236117_88_6_99998_59651-F2,NULL,Feature2_035
236117_88_6_99998_59689-F2,NULL,Feature2_036
236117_0_1_25293_60025-F3,NULL,Feature3_001
236117_0_1_25293_60027-F3,NULL,Feature3_002
236117_0_1_25293_60039-F3,NULL,Feature3_003
236117_0_1_28000_58454-F3,NULL,Feature3_004
236117_0_1_49900_27268-F3,NULL,Feature3_005
236117_0_2_25293_60037-F3,NULL,Feature3_006
236117_0_2_28000_24610-F3,NULL,Feature3_007
236117_7_1_42365_22800-F3,NULL,Feature3_008
236117_7_1_42365_22820-F3,NULL,Feature3_009
236117_7_1_42365_22840-F3,NULL,Feature3_010
236117_7_1_42365_26400-F3,NULL,Feature3_011
236117_7_1_42365_26410-F3,NULL,Feature3_012
236117_7_1_42365_26420-F3,NULL,Feature3_013
236117_7_1_42365_26440-F3,NULL,Feature3_014
236117_88_6_99998_59442-F3,NULL,Feature3_015
236117_88_6_99998_59443-F3,NULL,Feature3_016
236117_88_6_99998_59444-F3,NULL,Feature3_017
236117_88_6_99998_59461-F3,NULL,Feature3_018
236117_88_6_99998_59486-F3,NULL,Feature3_019
236117_88_6_99998_59492-F3,NULL,Feature3_020
236117_88_6_99998_59494-F3,NULL,Feature3_021
236117_88_6_99998_59504-F3,NULL,Feature3_022
236117_88_6_99998_59509-F3,NULL,Feature3_023
236117_88_6_99998_59518-F3,NULL,Feature3_024
236117_88_6_99998_59519-F3,NULL,Feature3_025
236117_88_6_99998_59520-F3,NULL,Feature3_026
236117_88_6_99998_59525-F3,NULL,Feature3_027
236117_88_6_99998_59546-F3,NULL,Feature3_028
236117_88_6_99998_59547-F3,NULL,Feature3_029
236117_88_6_99998_59548-F3,NULL,Feature3_030
236117_88_6_99998_59549-F3,NULL,Feature3_031
236117_88_6_99998_59597-F3,NULL,Feature3_032
236117_88_6_99998_59601-F3,NULL,Feature3_033
236117_88_6_99998_59649-F3,NULL,Feature3_034
236117_88_6_99998_59651-F3,NULL,Feature3_035
236117_88_6_99998_59689-F3,NULL,Feature3_036
236117_0_1_25293_60025-F4,NULL,Feature4_001
236117_0_1_25293_60027-F4,NULL,Feature4_002
236117_0_1_25293_60039-F4,NULL,Feature4_003
236117_0_1_28000_58454-F4,NULL,Feature4_004
236117_0_1_49900_27268-F4,NULL,Feature4_005
236117_0_2_25293_60037-F4,NULL,Feature4_006
236117_0_2_28000_24610-F4,NULL,Feature4_007
236117_7_1_42365_22800-F4,NULL,Feature4_008
236117_7_1_42365_22820-F4,NULL,Feature4_009
236117_7_1_42365_22840-F4,NULL,Feature4_010
236117_7_1_42365_26400-F4,NULL,Feature4_011
236117_7_1_42365_26410-F4,NULL,Feature4_012
236117_7_1_42365_26420-F4,NULL,Feature4_013
236117_7_1_42365_26440-F4,NULL,Feature4_014
236117_88_6_99998_59442-F4,NULL,Feature4_015
236117_88_6_99998_59443-F4,NULL,Feature4_016
236117_88_6_99998_59444-F4,NULL,Feature4_017
236117_88_6_99998_59461-F4,NULL,Feature4_018
236117_88_6_99998_59486-F4,NULL,Feature4_019
236117_88_6_99998_59492-F4,NULL,Feature4_020
236117_88_6_99998_59494-F4,NULL,Feature4_021
236117_88_6_99998_59504-F4,NULL,Feature4_022
236117_88_6_99998_59509-F4,NULL,Feature4_023
236117_88_6_99998_59518-F4,NULL,Feature4_024
236117_88_6_99998_59519-F4,NULL,Feature4_025
236117_88_6_99998_59520-F4,NULL,Feature4_026
236117_88_6_99998_59525-F4,NULL,Feature4_027
236117_88_6_99998_59546-F4,NULL,Feature4_028
236117_88_6_99998_59547-F4,NULL,Feature4_029
236117_88_6_99998_59548-F4,NULL,Feature4_030
236117_88_6_99998_59549-F4,NULL,Feature4_031
236117_88_6_99998_59597-F4,NULL,Feature4_032
236117_88_6_99998_59601-F4,NULL,Feature4_033
236117_88_6_99998_59649-F4,NULL,Feature4_034
236117_88_6_99998_59651-F4,NULL,Feature4_035
236117_88_6_99998_59689-F4,NULL,Feature4_036
V1,NULL,Time_ID
